[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (5,00)	4,65	3,41	0,00], [(0,00) -2,98	20,00	17,02 (1,00)	4,72	4,60	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (5,00)	4,65	3,41	0,00], [(0,00) -2,98	19,00	16,02 (0,00)	4,76	3,80	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (4,00)	4,65	3,41	0,00], [(0,00) -1,98	23,00	21,02 (5,00)	4,63	6,94	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (4,00)	4,65	3,41	0,00], [(0,00) -1,98	23,00	21,02 (5,00)	4,63	6,94	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (4,00)	4,65	3,41	0,00], [(0,00) -1,98	23,00	21,02 (5,00)	4,63	6,94	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (4,00)	4,65	3,41	0,00], [(0,00) -1,98	23,00	21,02 (5,00)	4,63	6,94	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (4,00)	4,65	3,41	0,00], [(0,00) -1,98	23,00	21,02 (5,00)	4,63	6,94	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (4,00)	4,65	3,41	0,00], [(0,00) -1,98	23,00	21,02 (5,00)	4,63	6,94	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (4,00)	4,65	3,41	0,00], [(0,00) -1,98	22,00	20,02 (4,00)	4,65	6,19	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (4,00)	4,65	3,41	0,00], [(0,00) -1,98	22,00	20,02 (4,00)	4,65	6,19	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (4,00)	4,65	3,41	0,00], [(0,00) -1,98	22,00	20,02 (4,00)	4,65	6,19	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (4,00)	4,65	3,41	0,00], [(0,00) -1,98	22,00	20,02 (4,00)	4,65	6,19	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (4,00)	4,65	3,41	0,00], [(0,00) -1,98	22,00	20,02 (4,00)	4,65	6,19	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (4,00)	4,65	3,41	0,00], [(0,00) -1,98	21,00	19,02 (3,00)	4,67	5,41	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (4,00)	4,65	3,41	0,00], [(0,00) -1,98	21,00	19,02 (3,00)	4,67	5,41	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (4,00)	4,65	3,41	0,00], [(0,00) -1,98	21,00	19,02 (3,00)	4,67	5,41	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (4,00)	4,65	3,41	0,00], [(0,00) -1,98	21,00	19,02 (3,00)	4,67	5,41	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (4,00)	4,65	3,41	0,00], [(0,00) -1,98	20,00	18,02 (2,00)	4,71	4,60	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (4,00)	4,65	3,41	0,00], [(0,00) -1,98	20,00	18,02 (2,00)	4,71	4,60	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (4,00)	4,65	3,41	0,00], [(0,00) -1,98	20,00	18,02 (2,00)	4,71	4,60	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (4,00)	4,65	3,41	0,00], [(0,00) -1,98	19,00	17,02 (1,00)	4,75	3,80	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (4,00)	4,65	3,41	0,00], [(0,00) -1,98	19,00	17,02 (1,00)	4,75	3,80	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (4,00)	4,65	3,41	0,00], [(0,00) -1,98	18,00	16,02 (0,00)	4,80	2,98	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (3,00)	4,65	3,41	0,00], [(0,00) -0,98	22,00	21,02 (5,00)	4,64	6,20	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (3,00)	4,65	3,41	0,00], [(0,00) -0,98	22,00	21,02 (5,00)	4,64	6,20	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (3,00)	4,65	3,41	0,00], [(0,00) -0,98	22,00	21,02 (5,00)	4,64	6,20	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (3,00)	4,65	3,41	0,00], [(0,00) -0,98	22,00	21,02 (5,00)	4,64	6,20	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (3,00)	4,65	3,41	0,00], [(0,00) -0,98	22,00	21,02 (5,00)	4,64	6,20	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (3,00)	4,65	3,41	0,00], [(0,00) -0,98	22,00	21,02 (5,00)	4,64	6,20	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (3,00)	4,65	3,41	0,00], [(0,00) -0,98	21,00	20,02 (4,00)	4,66	5,42	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (3,00)	4,65	3,41	0,00], [(0,00) -0,98	21,00	20,02 (4,00)	4,66	5,42	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (3,00)	4,65	3,41	0,00], [(0,00) -0,98	21,00	20,02 (4,00)	4,66	5,42	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (3,00)	4,65	3,41	0,00], [(0,00) -0,98	21,00	20,02 (4,00)	4,66	5,42	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (3,00)	4,65	3,41	0,00], [(0,00) -0,98	21,00	20,02 (4,00)	4,66	5,42	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (3,00)	4,65	3,41	0,00], [(0,00) -0,98	20,00	19,02 (3,00)	4,70	4,60	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (3,00)	4,65	3,41	0,00], [(0,00) -0,98	20,00	19,02 (3,00)	4,70	4,60	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (3,00)	4,65	3,41	0,00], [(0,00) -0,98	20,00	19,02 (3,00)	4,70	4,60	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (3,00)	4,65	3,41	0,00], [(0,00) -0,98	20,00	19,02 (3,00)	4,70	4,60	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (3,00)	4,65	3,41	0,00], [(0,00) -0,98	19,00	18,02 (2,00)	4,74	3,81	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (3,00)	4,65	3,41	0,00], [(0,00) -0,98	19,00	18,02 (2,00)	4,74	3,81	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (3,00)	4,65	3,41	0,00], [(0,00) -0,98	19,00	18,02 (2,00)	4,74	3,81	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (3,00)	4,65	3,41	0,00], [(0,00) -0,98	18,00	17,02 (1,00)	4,79	2,98	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (3,00)	4,65	3,41	0,00], [(0,00) -0,98	18,00	17,02 (1,00)	4,79	2,98	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (3,00)	4,65	3,41	0,00], [(0,00) -0,98	17,00	16,02 (0,00)	4,86	2,14	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (2,00)	4,65	3,41	0,00], [(0,00) 0,02	21,00	21,02 (5,00)	4,66	5,42	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (2,00)	4,65	3,41	0,00], [(0,00) 0,02	21,00	21,02 (5,00)	4,66	5,42	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (2,00)	4,65	3,41	0,00], [(0,00) 0,02	21,00	21,02 (5,00)	4,66	5,42	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (2,00)	4,65	3,41	0,00], [(0,00) 0,02	21,00	21,02 (5,00)	4,66	5,42	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (2,00)	4,65	3,41	0,00], [(0,00) 0,02	21,00	21,02 (5,00)	4,66	5,42	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (2,00)	4,65	3,41	0,00], [(0,00) 0,02	21,00	21,02 (5,00)	4,66	5,42	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (2,00)	4,65	3,41	0,00], [(0,00) 0,02	20,00	20,02 (4,00)	4,69	4,61	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (2,00)	4,65	3,41	0,00], [(0,00) 0,02	20,00	20,02 (4,00)	4,69	4,61	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (2,00)	4,65	3,41	0,00], [(0,00) 0,02	20,00	20,02 (4,00)	4,69	4,61	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (2,00)	4,65	3,41	0,00], [(0,00) 0,02	20,00	20,02 (4,00)	4,69	4,61	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (2,00)	4,65	3,41	0,00], [(0,00) 0,02	20,00	20,02 (4,00)	4,69	4,61	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (2,00)	4,65	3,41	0,00], [(0,00) 0,02	19,00	19,02 (3,00)	4,73	3,81	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (2,00)	4,65	3,41	0,00], [(0,00) 0,02	19,00	19,02 (3,00)	4,73	3,81	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (2,00)	4,65	3,41	0,00], [(0,00) 0,02	19,00	19,02 (3,00)	4,73	3,81	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (2,00)	4,65	3,41	0,00], [(0,00) 0,02	19,00	19,02 (3,00)	4,73	3,81	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (2,00)	4,65	3,41	0,00], [(0,00) 0,02	18,00	18,02 (2,00)	4,79	2,98	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (2,00)	4,65	3,41	0,00], [(0,00) 0,02	18,00	18,02 (2,00)	4,79	2,98	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (2,00)	4,65	3,41	0,00], [(0,00) 0,02	18,00	18,02 (2,00)	4,79	2,98	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (2,00)	4,65	3,41	0,00], [(0,00) 0,02	17,00	17,02 (1,00)	4,85	2,14	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (2,00)	4,65	3,41	0,00], [(0,00) 0,02	17,00	17,02 (1,00)	4,85	2,14	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (2,00)	4,65	3,41	0,00], [(0,00) 0,02	16,00	16,02 (0,00)	4,93	1,31	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (1,00)	4,65	3,41	0,00], [(0,00) 1,02	20,00	21,02 (5,00)	4,68	4,61	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (1,00)	4,65	3,41	0,00], [(0,00) 1,02	20,00	21,02 (5,00)	4,68	4,61	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (1,00)	4,65	3,41	0,00], [(0,00) 1,02	20,00	21,02 (5,00)	4,68	4,61	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (1,00)	4,65	3,41	0,00], [(0,00) 1,02	20,00	21,02 (5,00)	4,68	4,61	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (1,00)	4,65	3,41	0,00], [(0,00) 1,02	20,00	21,02 (5,00)	4,68	4,61	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (1,00)	4,65	3,41	0,00], [(0,00) 1,02	20,00	21,02 (5,00)	4,68	4,61	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (1,00)	4,65	3,41	0,00], [(0,00) 1,02	19,00	20,02 (4,00)	4,73	3,81	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (1,00)	4,65	3,41	0,00], [(0,00) 1,02	19,00	20,02 (4,00)	4,73	3,81	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (1,00)	4,65	3,41	0,00], [(0,00) 1,02	19,00	20,02 (4,00)	4,73	3,81	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (1,00)	4,65	3,41	0,00], [(0,00) 1,02	19,00	20,02 (4,00)	4,73	3,81	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (1,00)	4,65	3,41	0,00], [(0,00) 1,02	19,00	20,02 (4,00)	4,73	3,81	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (1,00)	4,65	3,41	0,00], [(0,00) 1,02	18,00	19,02 (3,00)	4,78	2,98	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (1,00)	4,65	3,41	0,00], [(0,00) 1,02	18,00	19,02 (3,00)	4,78	2,98	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (1,00)	4,65	3,41	0,00], [(0,00) 1,02	18,00	19,02 (3,00)	4,78	2,98	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (1,00)	4,65	3,41	0,00], [(0,00) 1,02	18,00	19,02 (3,00)	4,78	2,98	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (1,00)	4,65	3,41	0,00], [(0,00) 1,02	17,00	18,02 (2,00)	4,84	2,14	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (1,00)	4,65	3,41	0,00], [(0,00) 1,02	17,00	18,02 (2,00)	4,84	2,14	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (1,00)	4,65	3,41	0,00], [(0,00) 1,02	17,00	18,02 (2,00)	4,84	2,14	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (1,00)	4,65	3,41	0,00], [(0,00) 1,02	16,00	17,02 (1,00)	4,92	1,31	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (1,00)	4,65	3,41	0,00], [(0,00) 1,02	16,00	17,02 (1,00)	4,92	1,31	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (1,00)	4,65	3,41	0,00], [(0,00) 1,02	15,00	16,02 (0,00)	5,02	0,49	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (0,00)	4,65	3,41	0,00], [(0,00) 2,02	19,00	21,02 (5,00)	4,72	3,81	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (0,00)	4,65	3,41	0,00], [(0,00) 2,02	19,00	21,02 (5,00)	4,72	3,81	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (0,00)	4,65	3,41	0,00], [(0,00) 2,02	19,00	21,02 (5,00)	4,72	3,81	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (0,00)	4,65	3,41	0,00], [(0,00) 2,02	19,00	21,02 (5,00)	4,72	3,81	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (0,00)	4,65	3,41	0,00], [(0,00) 2,02	19,00	21,02 (5,00)	4,72	3,81	0,00]]
[[(0,00) -1,98	23,00	21,02 (0,00)	4,63	3,53	0,00], [(0,00) 3,02	15,00	18,02 (2,00)	5,00	0,62	0,00], [(0,00) -1,98	22,00	20,02 (0,00)	4,65	3,41	0,00], [(0,00) 2,02	19,00	21,02 (5,00)	4,72	3,81	0,00]]
